*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.5.000 -HEAD  AUG 29, 2026 04:56:23

*RUN   1        : RAINFED LOW NITROGEN      MZCER048 UFGA8201    1
 MODEL          : MZCER048 - Maize
 EXPERIMENT     : UFGA8201 MZ NIT X IRR, GAINESVILLE 2N*3I
 DATA PATH      :
 TREATMENT  1   : RAINFED LOW NITROGEN      MZCER048
  
!                                                                                                                                                                                                                                      Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                      0-5    5-15   15-30   30-45   45-60   60-90  90-120 120-150 150-180
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD   GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD   EWSD  PST1A  PST2A   KSTD   LN%D   SH%D   HIPD   PWDD   PWTD     SLAD   CHTD   CWID   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D   CDAD   LDAD   SDAD   SNW0C   SNW1C  DTTD
 1982 083    28    26    7.0      1   0.31    134     14      0     52    149    149      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.72   0.00   0.00      0      0    231.9   0.15   0.00   0.40    0.42    0.58    0.18    0.00    0.00    0.00    0.00    0.00    0.00      0      0      0       0       1 13.10
 1982 084    29    27    7.0      1   0.36    174     14      0     62    188    188      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.11   0.00   0.00      0      0    205.9   0.17   0.00   0.42    0.48    0.64    0.23    0.02    0.00    0.00    0.00    0.00    0.00      0      0      0       0       2 14.73
 1982 085    30    28    8.0      1   0.40    202     14      0     85    216    216      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.39   0.00   0.00      0      0    199.6   0.19   0.00   0.43    0.62    0.78    0.35    0.06    0.00    0.00    0.00    0.00    0.00      0      0      0       0       2 13.49
 1982 086    31    29    8.0      2   0.43    201     14      0    113    216    216      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.88   0.00   0.00      0      0    213.2   0.20   0.00   0.44    0.62    0.97    0.51    0.12    0.00    0.00    0.00    0.00    0.00      0      0      0       0       2  6.65
 1982 087    32    30    8.0      2   0.44    209     14      0    114    224    224      0    0.0  0.000      0      0  0.000  0.000  0.002  0.000  0.000  0.000  0.000   3.74   0.00   0.00      0      0    211.5   0.21   0.00   0.44    0.62    0.98    0.52    0.13    0.00    0.00    0.00    0.00    0.00      0      0      0       0       2  4.23
 1982 088    33    31    8.0      2   0.48    230     14      0    126    244    244      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.51   0.00   0.00      0      0    207.4   0.22   0.00   0.45    0.63    1.01    0.60    0.18    0.00    0.00    0.00    0.00    0.00      0      0      0       0       3  7.88
 1982 089    34    32    9.0      2   0.54    266     14      0    161    281    281      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.85   0.00   0.00      0      0    201.2   0.25   0.00   0.47    1.31    1.05    0.72    0.25    0.01    0.00    0.00    0.00    0.00      0      0      0       0       4 12.86
 1982 090    35    33    9.0      2   0.60    308     14      0    184    322    322      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.78   0.00   0.00      0      0    195.2   0.28   0.00   0.48    1.30    1.11    0.86    0.35    0.03    0.00    0.00    0.00    0.00      0      0      0       0       4 13.32
 1982 091    36    34    9.0      3   0.68    361     15      0    223    375    375      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.69   0.00   0.00      0      0    188.3   0.32   0.00   0.50    1.30    1.16    1.09    0.53    0.10    0.00    0.00    0.00    0.00      0      0      0       0       5 15.27
 1982 092    37    35   10.0      3   0.77    419     15      0    269    435    435      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.59   0.00   0.00      0      0    183.3   0.36   0.00   0.52    1.29    1.18    1.31    0.76    0.23    0.00    0.00    0.00    0.00      0      0      0       0       6 15.31
 1982 093    38    36   10.0      3   0.87    486     16      0    277    503    503      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.54   0.00   0.00      0      0    178.4   0.41   0.00   0.53    1.28    1.18    1.33    0.81    0.27    0.00    0.00    0.00    0.00      0      0      0       0       8 15.76
 1982 094    39    37   10.0      3   0.95    545     19      0    344    564    564      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.49   0.00   0.00      0      0    174.7   0.45   0.00   0.55    2.07    1.92    1.36    0.85    0.31    0.00    0.00    0.00    0.00      0      0      0       0       9 12.80
 1982 095    40    38   11.0      3   1.05    614     22      0    391    636    636      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.45   0.00   0.00      0      0    170.9   0.49   0.00   0.56    2.56    2.36    1.46    0.88    0.34    0.00    0.00    0.00    0.00      0      0      0       0      11 13.66
 1982 096    41    39   11.0      3   1.15    686     27      0    466    714    714      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.41   0.00   0.00      0      0    167.4   0.54   0.00   0.58    2.54    3.30    1.67    0.94    0.42    0.00    0.00    0.00    0.00      0      0      0       0      13 13.40
 1982 097    42    40   11.0      3   1.20    724     31      0    571    755    755      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.38   0.00   0.00      0      0    165.7   0.57   0.00   0.58    2.53    4.00    1.96    1.03    0.54    0.00    0.00    0.00    0.00      0      0      0       0      15  6.61
 1982 098    43    41   11.0      3   1.21    731     31      0    569    762    762      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.35   0.00   0.00      0      0    165.4   0.57   0.00   0.59    2.52    3.98    1.95    1.03    0.54    0.00    0.00    0.00    0.00      0      0      0       0      15  8.10
 1982 099    44    42   11.0      3   1.31    805     41      0    571    845    845      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.33   0.00   0.00      0      0    162.5   0.62   0.00   0.61    2.55    3.97    1.96    1.03    0.54    0.00    0.00    0.00    0.00      0      0      0       0      18 12.25
 1982 100    45    43   12.0      3   1.35    838     46      0    570    883    883      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.29   0.00   0.00      0      0    161.2   0.64   0.00   0.61    2.56    3.95    1.96    1.03    0.54    0.00    0.00    0.00    0.00      0      0      0       0      21  9.25
 1982 101    46    44   12.0      3   1.42    889     54      0    668    943    943      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.28   0.00   0.00      0      0    159.4   0.67   0.00   0.61    3.63    4.00    2.08    1.28    0.95    0.00    0.00    0.00    0.00      0      0      0       0      24  6.75
 1982 102    47    45   12.0      3   1.49    949     65      0    777   1014   1014      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.26   0.00   0.00      0      0    157.5   0.70   0.00   0.62    4.00    4.00    2.08    1.44    1.25    0.00    0.00    0.00    0.00      0      0      0       0      27  7.81
 1982 103    48    46   12.0      3   1.61   1043     86      0    846   1128   1128      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.18   0.00   0.00      0      0    154.7   0.76   0.00   0.62    3.98    4.00    2.12    1.72    1.81    0.00    0.00    0.00    0.00      0      0      0       0      31 12.00
 1982 104    49    47   13.0      3   1.74   1147    113      0    913   1259   1259      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.00   0.00   0.00      0      0    151.9   0.82   0.00   0.63    3.96    4.00    2.16    1.97    2.35    0.01    0.00    0.00    0.00      0      0      0       0      35 13.10
 1982 105    50    48   13.0      3   1.88   1257    146      0    945   1404   1404      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.80   0.00   0.00      0      0    149.2   0.88   0.00   0.63    3.94    4.00    2.19    2.07    2.63    0.01    0.00    0.00    0.00      0      0      0       0      40 13.65
 1982 106    51    49   13.0      3   2.04   1391    195      0    991   1586   1586      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.55   0.00   0.00      0      0    146.4   0.96   0.00   0.64    3.92    4.00    2.24    2.17    3.01    0.02    0.00    0.00    0.00      0      0      0       0      44 16.20
 1982 107    52    50   14.0      3   2.19   1526    254      0   1034   1780   1780      0    0.0  0.000      0      0  0.000  0.000  0.027  0.000  0.000  0.000  0.000   3.08   0.00   0.00      0      0    143.3   1.03   0.00   0.65    4.00    4.00    2.23    2.16    3.01    0.02    0.00    0.00    0.00      0      0      0       0      49 17.25
 1982 108    53    51   14.0      3   2.35   1668    324      0   1062   1992   1992      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   3.03   0.00   0.00      0      0    140.9   1.11   0.00   0.66    4.00    4.00    2.29    2.16    3.01    0.02    0.00    0.00    0.00      0      0      0       0      55 16.45
 1982 109    54    52   14.0      3   2.49   1794    397      0   1121   2191   2191      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.98   0.00   0.00      0      0    138.9   1.17   0.00   0.66    4.00    4.00    2.41    2.15    3.01    0.02    0.00    0.00    0.00      0      0      0       0      60 14.50
 1982 110    55    53   15.0      3   2.66   1945    495      0   1152   2440   2440      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.94   0.00   0.00      0      0    136.8   1.25   0.00   0.67    4.00    4.00    2.48    2.14    3.01    0.02    0.00    0.00    0.00      0      0      0       0      65 17.00
 1982 111    56    54   15.0      3   2.82   2095    606      0   1209   2701   2701      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.90   0.00   0.00      0      0    134.8   1.33   0.00   0.68    4.00    4.00    2.76    2.17    3.00    0.02    0.00    0.00    0.00      0      0      0       0      71 16.70
 1982 112    57    55   16.0      3   2.99   2248    734      0   1256   2982   2982      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.86   0.00   0.00      0      0    133.0   1.41   0.00   0.69    4.00    4.00    3.01    2.22    3.00    0.02    0.00    0.00    0.00      0      0      0       0      77 16.75
 1982 113    58    56   16.0      3   3.06   2315    796      0   1256   3110   3110      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.81   0.00   0.00      0      0    132.3   1.44   0.00   0.69    4.00    4.00    3.03    2.22    2.99    0.02    0.00    0.00    0.00      0      0      0       0      84 15.35
 1982 114    59    57   16.0      3   3.12   2371    852      0   1256   3223   3223      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.78   0.00   0.00      0      0    131.6   1.47   0.00   0.70    4.00    4.00    3.05    2.21    2.97    0.02    0.00    0.00    0.00      0      0      0       0      90 10.05
 1982 115    60    58   16.0      3   3.19   2440    899      0   1257   3339   3339      0    0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.75   0.00   0.00      0      0    130.9   1.51   0.00   0.70    4.00    4.00    3.07    2.21    2.96    0.02    0.00    0.00    0.00      0      0      0       0      96 13.15
 1982 116    61    59   17.0      3   3.27   2515    986      0   1259   3500   3502      0    0.0  0.000      2      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.72   0.00   0.00      0      2    130.2   1.54   0.00   0.71    3.98    4.00    3.11    2.23    2.96    0.02    0.00    0.00    0.00      0      0      0       0     102 14.50
 1982 117    62    60   17.0      3   3.42   2658   1192      0   1273   3850   3861      0    0.0  0.000     11      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.62   0.00   0.00      0     11    128.8   1.60   0.00   0.72    3.97    4.00    3.20    2.29    3.00    0.02    0.00    0.00    0.00      0      0      0       0     109 14.50
 1982 118    63    61   17.0      3   3.54   2775   1383      0   1311   4158   4182      0    0.0  0.000     24      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.67   0.00   0.01      0     24    127.7   1.60   0.00   0.72    4.00    3.99    3.25    2.36    3.07    0.02    0.00    0.00    0.00      0      0      0       0     115 13.10
 1982 119    64    62   18.0      3   3.64   2873   1562      0   1321   4435   4472      0    0.0  0.000     37      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.64   0.00   0.01      0     37    126.8   1.60   0.00   0.73    4.00    3.97    3.26    2.38    3.08    0.02    0.00    0.00    0.00      0      0      0       0     122 12.80
 1982 120    65    63   18.0      3   3.74   2970   1748      0   1345   4717   4773      0    0.0  0.000     56      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.61   0.00   0.01      0     56    126.0   1.60   0.00   0.73    4.00    3.96    3.27    2.42    3.12    0.03    0.00    0.00    0.00      0      0      0       0     128 13.15
 1982 121    66    64   18.0      3   3.83   3057   1928      0   1355   4985   5063      0    0.0  0.000     78      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.58   0.00   0.02      0     78    125.3   1.60   0.00   0.74    4.00    3.94    3.26    2.44    3.13    0.03    0.00    0.00    0.00      0      0      0       0     135 13.15
 1982 122    67    65   19.0      3   3.92   3143   2106      0   1377   5249   5357      0    0.0  0.000    108      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.55   0.00   0.02      0    108    124.6   1.60   0.00   0.75    4.00    4.00    3.24    2.46    3.15    0.03    0.00    0.00    0.00      0      0      0       0     142 13.40
 1982 123    68    66   19.0      3   4.00   3227   2281      0   1414   5507   5658      0    0.0  0.000    150      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.53   0.00   0.03      0    150    124.0   1.60   0.00   0.75    4.00    4.00    3.24    2.49    3.22    0.03    0.00    0.00    0.00      0      0      0       0     149 13.95
 1982 124    69    67   19.0      3   4.07   3300   2423      0   1482   5723   5931      0    0.0  0.000    208      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.49   0.00   0.04      0    208    123.5   1.60   0.00   0.76    4.00    4.00    3.24    2.57    3.41    0.04    0.00    0.00    0.00      0      0      0       0     156 12.85
 1982 125    70    68   20.0      3   4.14   3373   2557      0   1554   5930   6212      0    0.0  0.000    282      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.44   0.00   0.05      0    282    122.9   1.60   0.00   0.76    4.00    4.00    3.28    2.71    3.80    0.08    0.00    0.00    0.00      0      0      0       0     163 13.35
 1982 126    71    69   20.0      3   4.20   3436   2664      0   1617   6100   6462      0    0.0  0.000    362      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.40   0.00   0.06      0    362    122.3   1.60   0.00   0.77    4.00    4.00    3.34    2.80    4.00    0.12    0.00    0.00    0.00      0      0      0       0     171 12.00
 1982 127    72    70   20.0      3   4.26   3501   2751      0   1694   6253   6719      0    0.0  0.000    466      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.44   0.00   0.07      0    466    121.6   1.60   0.00   0.77    4.00    4.00    3.34    2.79    4.00    0.14    0.00    0.00    0.00      0      0      0       0     179 12.30
 1982 128    73    71   20.0      3   4.32   3577   2883      0   1702   6460   7016      0    0.0  0.000    556      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.40   0.00   0.08      0    556    120.9   1.60   0.00   0.78    4.00    4.00    3.33    2.78    3.99    0.14    0.00    0.00    0.00      0      0      0       0     187 15.60
 1982 129    74    72   20.0      3   4.39   3653   2934      0   1784   6587   7313      0    0.0  0.000    726      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.40   0.00   0.10      0    726    120.1   1.60   0.00   0.79    4.00    4.00    3.37    2.77    4.00    0.14    0.00    0.00    0.00      0      0      0       0     196 14.20
 1982 130    75    73   20.0      3   4.44   3724   2946      0   1876   6670   7592      0    0.0  0.000    922      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.38   0.00   0.12      0    922    119.3   1.60   0.00   0.79    4.00    4.00    3.54    2.77    4.00    0.14    0.00    0.00    0.00      0      0      0       0     205 13.35
 1982 131    76    74   20.0      3   4.49   3792   3044      0   1963   6835   7855      0    0.0  0.000   1020      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.32   0.00   0.13      0   1020    118.5   1.60   0.00   0.80    4.00    4.00    3.70    2.77    4.00    0.15    0.00    0.00    0.00      0      0      0       0     214 12.55
 1982 132    77    75   20.0      3   4.55   3868   3154      0   2019   7023   8153      0    0.0  0.000   1130      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.29   0.00   0.14      0   1130    117.6   1.60   0.00   0.81    4.00    4.00    3.95    2.81    4.00    0.15    0.00    0.00    0.00      0      0      0       0     224 14.20
 1982 133    78    76   20.0      4   4.42   3829   3313      0   2027   7142   8523      0    0.0  0.000   1381      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.32   0.00   0.16      0   1381    115.5   1.60   0.00   0.81    4.00    4.00    4.00    2.81    3.99    0.15    0.00    0.00    0.00      0      0      0       0     234 13.95
 1982 134    79    77   20.0      4   4.41   3788   3465      0   2036   7252   8931      0    0.0  0.000   1679      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.31   0.00   0.19      0   1679    116.3   1.60   0.00   0.82    4.00    4.00    4.00    2.83    4.00    0.15    0.00    0.00    0.00      0      0      0       0     244 13.95
 1982 135    80    78   20.0      4   4.39   3743   3581      0   2043   7324   9288      0    0.0  0.000   1964      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.28   0.00   0.21      0   1964    117.2   1.60   0.00   0.82    4.00    4.00    4.00    2.85    4.00    0.15    0.00    0.00    0.00      0      0      0       0     244 15.90
 1982 136    81    79   20.0      4   4.37   3695   3677      0   2050   7371   9623      0    0.0  0.000   2252      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.27   0.00   0.23      0   2252    118.2   1.60   0.00   0.83    4.00    4.00    4.00    2.87    4.00    0.15    0.00    0.00    0.00      0      0      0       0     244 16.45
 1982 137    82    80   20.0      4   4.35   3643   3760      0   2056   7403   9953      0    0.0  0.000   2550      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.26   0.00   0.26      0   2550    119.4   1.60   0.00   0.84    4.00    4.00    4.00    2.89    4.00    0.16    0.00    0.00    0.00      0      0      0       0     244 16.20
 1982 138    83    81   20.0      4   4.33   3589   3829      0   2062   7418  10260      0    0.0  0.000   2841      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.25   0.00   0.28      0   2841    120.7   1.60   0.00   0.85    4.00    4.00    4.00    2.90    4.00    0.16    0.00    0.00    0.00      0      0      0       0     244 15.90
 1982 139    84    82   20.0      4   4.31   3532   3895      0   2068   7427  10578      0    0.0  0.000   3152      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.25   0.00   0.30      0   3152    122.1   1.60   0.00   0.85    4.00    4.00    4.00    2.90    4.00    0.16    0.00    0.00    0.00      0      0      0       0     244 15.65
 1982 140    85    83   20.0      4   4.29   3471   3955      0   2074   7427  10895      0    0.0  0.000   3468      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.25   0.00   0.32      0   3468    123.7   1.60   0.00   0.86    4.00    4.00    4.00    2.91    4.00    0.16    0.00    0.00    0.00      0      0      0       0     244 15.90
 1982 141    86    84   20.0      4   4.28   3408   4012      0   2080   7420  11210      0    0.0  0.000   3790      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.25   0.00   0.34      0   3790    125.5   1.60   0.00   0.87    4.00    4.00    4.00    2.92    4.00    0.16    0.00    0.00    0.00      0      0      0       0     244 16.15
 1982 142    87    85   20.0      4   4.26   3341   4053      0   2082   7394  11434      0    0.0  0.000   4040      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.26   0.00   0.35      0   4040    127.4   1.60   0.00   0.88    4.00    4.00    4.00    2.92    4.00    0.16    0.00    0.00    0.00      0      0      0       0     244 16.75
 1982 143    88    86   20.0      4   4.23   3271   4083      0   2081   7353  11585      0    0.0  0.000   4231      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.27   0.00   0.37      0   4231    129.5   1.60   0.00   0.88    4.00    4.00    4.00    2.92    3.99    0.16    0.00    0.00    0.00      0      0      0       0     244 18.65
 1982 144    89    87   20.0      5   4.17   3271   4083    313   2090   7353  11898   3836    8.2  0.026   4545      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.20   6.90   0.38      0   4545    127.5   1.60   0.00   0.89    4.00    4.00    4.00    2.94    4.00    0.16    0.00    0.00    0.00      0      0      0       0     244 17.85
 1982 145    90    88   20.0      5   4.17   3271   4083    627   2093   7353  12211   3836   16.3  0.051   4858      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.13  12.90   0.40      0   4858    127.3   1.60   0.00   0.90    4.00    4.00    4.00    2.95    4.00    0.16    0.00    0.00    0.00      0      0      0       0     244 18.40
 1982 146    91    89   20.0      5   4.16   3271   4041    940   2083   7311  12483   3836   24.5  0.075   5172      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   2.06  18.18   0.41      0   5172    127.1   1.60   0.00   0.90    4.00    4.00    4.00    2.95    4.00    0.16    0.00    0.00    0.00      0      0      0       0     244 18.15
 1982 147    92    90   20.0      5   4.15   3271   4049   1254   2076   7319  12804   3836   32.7  0.098   5485      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.99  22.85   0.43      0   5485    126.8   1.60   0.00   0.91    3.99    4.00    4.00    2.94    3.99    0.16    0.00    0.00    0.00      0      0      0       0     244 18.65
 1982 148    93    91   20.0      5   4.14   3271   4083   1567   2087   7353  13152   3836   40.9  0.119   5798      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.90  27.02   0.44      0   5798    126.5   1.60   0.00   0.91    3.98    4.00    4.00    2.98    4.00    0.16    0.00    0.00    0.00      0      0      0       0     244 18.95
 1982 149    94    92   20.0      5   4.12   3271   4083   1829   2099   7353  13414   3836   47.7  0.136   6061      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.84  30.18   0.45      0   6061    126.0   1.60   0.00   0.92    3.97    4.00    4.00    3.01    4.00    0.17    0.00    0.00    0.00      0      0      0       0     244 20.27
 1982 150    95    93   20.0      5   4.11   3271   3915   2123   2088   7186  13541   3836   55.4  0.157   6355      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.81  33.41   0.47      0   6355    125.6   1.60   0.00   0.92    3.97    4.00    4.00    3.01    4.00    0.17    0.00    0.00    0.00      0      0      0       0     244 19.50
 1982 151    96    94   20.0      5   4.09   3271   3815   2437   2078   7085  13754   3836   63.5  0.177   6668      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.76  36.54   0.48      0   6668    125.1   1.60   0.00   0.92    3.97    4.00    4.00    3.01    4.00    0.17    0.00    0.00    0.00      0      0      0       0     244 17.30
 1982 152    97    95   20.0      5   4.07   3271   3839   2750   2079   7109  14091   3836   71.7  0.195   6981      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.72  39.39   0.50      0   6981    124.5   1.60   0.00   0.93    3.96    3.98    4.00    3.04    4.00    0.17    0.00    0.00    0.00      0      0      0       0     255 18.10
 1982 153    98    96   20.0      5   4.05   3271   3906   3063   2103   7177  14472   3836   79.9  0.212   7295      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.69  41.99   0.50      0   7295    123.9   1.60   0.00   0.93    3.94    3.97    4.00    3.13    4.00    0.20    0.00    0.00    0.00      0      0      0       0     265 18.65
 1982 154    99    97   20.0      5   4.03   3271   3912   3336   2095   7183  14750   3836   87.0  0.226   7567      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.64  44.08   0.51      0   7567    123.1   1.60   0.00   0.94    3.92    3.95    3.99    3.13    3.99    0.20    0.00    0.00    0.00      0      0      0       0     276 20.05
 1982 155   100    98   20.0      5   4.00   3271   3964   3620   2111   7235  15086   3836   94.4  0.240   7851      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.62  46.10   0.52      0   7851    122.2   1.60   0.00   0.95    3.91    3.93    4.00    3.20    4.00    0.22    0.00    0.00    0.00      0      0      0       0     286 19.75
 1982 156   101    99   20.0      5   3.97   3271   4021   3933   2129   7292  15457   3836  102.5  0.254   8165      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.60  48.17   0.53      0   8165    121.4   1.60   0.00   0.95    3.89    3.92    4.00    3.29    4.00    0.24    0.00    0.00    0.00      0      0      0       0     297 18.10
 1982 157   102   100   20.0      5   3.94   3271   4083   4247   2158   7353  15831   3836  110.7  0.268   8478      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.57  50.09   0.54      0   8478    120.4   1.60   0.00   0.96    3.89    3.91    4.00    3.42    4.00    0.28    0.01    0.00    0.00      0      0      0       0     307 18.32
 1982 158   103   101   20.0      5   3.90   3271   4083   4560   2190   7353  16145   3836  118.9  0.282   8791      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.56  51.87   0.54      0   8791    119.4   1.60   0.00   0.97    3.88    3.90    4.00    3.57    4.00    0.33    0.01    0.00    0.00      0      0      0       0     318 18.10
 1982 159   104   102   20.0      5   3.87   3271   4083   4873   2218   7353  16458   3836  127.0  0.296   9105      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.53  53.53   0.55      0   9105    118.3   1.60   0.00   0.97    3.87    3.90    3.99    3.70    4.00    0.38    0.02    0.00    0.00      0      0      0       0     329 17.77
 1982 160   105   103   20.0      5   3.83   3271   4083   5187   2237   7353  16771   3836  135.2  0.309   9418      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.50  55.07   0.56      0   9418    117.0   1.60   0.00   0.98    3.86    3.89    3.97    3.79    4.00    0.42    0.02    0.00    0.00      0      0      0       0     340 18.87
 1982 161   106   104   20.0      5   3.78   3271   4083   5471   2268   7353  17055   3836  142.6  0.321   9702      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.47  56.39   0.57      0   9702    115.6   1.60   0.00   0.99    3.86    3.88    3.96    3.91    4.00    0.48    0.03    0.00    0.00      0      0      0       0     351 19.72
 1982 162   107   105   20.0      5   3.73   3271   4083   5776   2285   7353  17361   3836  150.6  0.333  10008      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.44  57.72   0.58      0  10008    114.1   1.60   0.00   0.99    3.85    3.88    3.95    3.97    4.00    0.51    0.04    0.00    0.00      0      0      0       0     363 19.10
 1982 163   108   106   20.0      5   3.68   3271   4038   6090   2274   7309  17630   3836  158.8  0.345  10321      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.40  59.00   0.59      0  10321    112.6   1.60   0.00   0.99    3.85    3.88    3.95    3.97    4.00    0.51    0.04    0.00    0.00      0      0      0       0     374 17.55
 1982 164   109   107   20.0      5   3.63   3271   4071   6395   2279   7342  17968   3836  166.7  0.356  10627      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.34  60.18   0.59      0  10627    110.9   1.60   0.00   1.00    3.86    3.88    3.95    3.95    3.99    0.57    0.06    0.00    0.00      0      0      0       0     385 19.20
 1982 165   110   108   20.0      5   3.57   3271   4083   6709   2301   7353  18293   3836  174.9  0.367  10940      7  0.000  0.000  0.000  0.000  0.000  0.000  0.000   1.28  61.32   0.60      0  10940    109.2   1.60   0.00   1.01    3.90    3.92    3.97    3.95    3.98    0.69    0.09    0.00    0.00      0      0      0       0     397 17.80
